,Price,Exogenous 1,Exogenous 2
2015-01-21 04:00:00,33.27,47866.4775,1546.3385
2015-01-21 05:00:00,35.07,50910.8325,1540.71525
2015-01-21 06:00:00,43.71,58404.8625,1540.4635
2015-01-21 07:00:00,54.12,65063.3825,1575.97675
2015-01-21 08:00:00,58.39,67490.9975,1986.50475
2015-01-21 09:00:00,56.6,67635.4775,4109361.0
2015-01-21 10:00:00,54.96,68445675.0,6908.813749999999
2015-01-21 11:00:00,53.99,69201.8575,9106.46025
2015-01-21 12:00:00,48.49,68948.6675,10000.75575
2015-01-21 13:00:00,49.59,67912.05,9474.97175
2015-01-21 14:00:00,48.0,66529.8725,7682.037499999999
2015-01-21 15:00:00,50.0,66261.9975,5166.19975
2015-01-21 16:00:00,51.02,65983.5225,3207.3695
2015-01-21 17:00:00,55.47,68466555.0,2938.65925
2015-01-21 18:00:00,57.1,68848.6825,3495.93375
2015-01-21 19:00:00,51.95,66976.25,3960.0795
2015-01-21 20:00:00,43.22,63074.4025,4128.72375
2015-01-21 21:00:00,38.98,59882.9825,4083.07
2015-01-21 22:00:00,38.38,57032.31,3987.92375
2015-01-21 23:00:00,31.51,51913515.0,3866.2725
2015-01-22 00:00:00,29.67,50432.7575,3997.35575
2015-01-22 01:00:00,29.93,48343.0225,4072064.0
2015-01-22 02:00:00,29.0,47150605.0,3938.52675
2015-01-22 03:00:00,28.96,47265.0675,3800.7375
2015-01-22 04:00:00,29.38,48266.7925,3707.56125
2015-01-22 05:00:00,31.09,51010.0175,3735.36725
2015-01-22 06:00:00,36.92,58314.47,3798.16075
2015-01-22 07:00:00,48.42,65376.3375,3878.477
2015-01-22 08:00:00,53.79,67708.2225,4094.64175
2015-01-22 09:00:00,50.52,67842.0275,4957.70825
2015-01-22 10:00:00,50.53,66924.79,6145.3105
2015-01-22 11:00:00,49.89,69236625.0,6832.06
2015-01-22 12:00:00,52.44,68789.4,6852.736000000001
2015-01-22 13:00:00,54.01,67170225.0,6234.941750000001
2015-01-22 14:00:00,51.54,66328.3875,5143.8225
2015-01-22 15:00:00,49.99,66729.0675,3886335.0
2015-01-22 16:00:00,51.99,66276.4275,3020.54725
2015-01-22 17:00:00,59.2,69005385.0,2843693.0
2015-01-22 18:00:00,56.99,69505.55,2915721.0
2015-01-22 19:00:00,53.81,67157.6175,2885.2935
2015-01-22 20:00:00,45.57,63027395.0,2753.6675
2015-01-22 21:00:00,39.86,59421605.0,2618135.0
2015-01-22 22:00:00,37.26,56529.61,2467.87
2015-01-22 23:00:00,30.96,52883.31,2349.23
2015-01-23 00:00:00,31.18,50374.3825,2538.41
2015-01-23 01:00:00,29.97,48181935.0,2485.35225
2015-01-23 02:00:00,28.86,47062.94,2331.35625
2015-01-23 03:00:00,28.78,47403.7125,2200858.0
2015-01-23 04:00:00,29.39,48915.95,2138928.0
2015-01-23 05:00:00,32.49,51667.8925,2072023.0
2015-01-23 06:00:00,37.52,58784.9725,1977.33775
2015-01-23 07:00:00,54.28,65910.3975,1832163.0
2015-01-23 08:00:00,53.56,68297075.0,1806.90375
2015-01-23 09:00:00,57.68,68435.0275,2360.4045
2015-01-23 10:00:00,56.97,68859.1325,3358.5035
2015-01-23 11:00:00,55.75,69781.52,4289.1425
2015-01-23 12:00:00,49.94,69063.9575,4687943.0
2015-01-23 13:00:00,47.77,66379.67,4481961.0
2015-01-23 14:00:00,46.58,65354345.0,3643337.0
2015-01-23 15:00:00,44.09,64997.7975,2416.9105
2015-01-23 16:00:00,45.18,64964.1725,1398.5905
2015-01-23 17:00:00,49.98,67930335.0,1272667.0
2015-01-23 18:00:00,47.99,68098.17,1533.0845
2015-01-23 19:00:00,46.98,66097.1625,2135.1395
2015-01-23 20:00:00,41.48,62075055.0,2662.9575
2015-01-23 21:00:00,35.12,58117.6625,2960.9475
2015-01-23 22:00:00,34.21,55242.9825,3397525.0
2015-01-23 23:00:00,31.14,52168.5675,3954915.0
2015-01-24 00:00:00,28.5,49174.5525,4296.27425
2015-01-24 01:00:00,27.04,47863.0175,4934092.0
2015-01-24 02:00:00,24.44,46307.62,5381208.0
2015-01-24 03:00:00,24.29,46124.0875,5881.54575
2015-01-24 04:00:00,25.93,46459.8025,6332004.0
2015-01-24 05:00:00,24.99,46003.6575,6815.54375
2015-01-24 06:00:00,23.94,47141175.0,7461902.0
2015-01-24 07:00:00,24.26,50540.2575,7858.50975
2015-01-24 08:00:00,27.6,53057795.0,8044.7595
2015-01-24 09:00:00,29.53,56628.9475,8659.75575
2015-01-24 10:00:00,30.26,58188175.0,9282.04375
2015-01-24 11:00:00,37.81,60267.8725,9690.62125
2015-01-24 12:00:00,37.27,58563.4675,9751.922
2015-01-24 13:00:00,34.37,56742725.0,9225726.0
2015-01-24 14:00:00,30.07,55090.3725,8359.17725
2015-01-24 15:00:00,30.25,52199455.0,7426.849999999999
2015-01-24 16:00:00,34.52,54350.7075,6718.42175
2015-01-24 17:00:00,36.09,57378.3525,6449.60725
2015-01-24 18:00:00,37.86,58648.89,6649.56975
2015-01-24 19:00:00,34.56,54873.3575,7271.03275
2015-01-24 20:00:00,30.04,51955385.0,7852.57
2015-01-24 21:00:00,27.97,51889.9,8111.9375
2015-01-24 22:00:00,28.11,51739.4875,8340235.0
2015-01-24 23:00:00,24.99,49036.1275,8353015.0
2015-01-25 00:00:00,23.26,45958.5075,8093.56975
2015-01-25 01:00:00,22.13,42691.62,7693.46425
2015-01-25 02:00:00,19.04,41110.79,7664.89325
2015-01-25 03:00:00,19.91,41877785.0,7530.99875
2015-01-25 04:00:00,21.49,41420.4575,7273.07475
2015-01-25 05:00:00,21.75,41400.2075,6871908.0
2015-01-25 06:00:00,19.82,40817.5775,6461.55525
2015-01-25 07:00:00,22.35,42846.8725,6067.67975
2015-01-25 08:00:00,24.64,45237.6425,5817.006249999999
2015-01-25 09:00:00,28.03,48793455.0,6125516.0
2015-01-25 10:00:00,29.94,51427.5625,6792.0635
2015-01-25 11:00:00,36.65,53967105.0,7327.6825
2015-01-25 12:00:00,31.99,53899355.0,7341.64425
2015-01-25 13:00:00,29.25,51498.3325,6815.14125
2015-01-25 14:00:00,29.13,50174.1325,5754.5005
2015-01-25 15:00:00,29.26,49885.09,4799.14325
2015-01-25 16:00:00,30.29,50542.9025,4153.93075
2015-01-25 17:00:00,36.5,54708.62,3972.9685
2015-01-25 18:00:00,40.96,56018.46,4093.52775
2015-01-25 19:00:00,39.03,55560835.0,4504.64375
2015-01-25 20:00:00,34.92,53011.6325,4797225.0
2015-01-25 21:00:00,30.2,51624.51,4720.91
2015-01-25 22:00:00,29.99,51845.24,4759535.0
2015-01-25 23:00:00,28.07,48864.65,4919.8425
2015-01-26 00:00:00,26.93,44458.7275,4871.98825
2015-01-26 01:00:00,26.13,43440.7975,4129.07425
2015-01-26 02:00:00,25.54,42513495.0,4395977.0
2015-01-26 03:00:00,25.41,42708.2225,4705.22925
2015-01-26 04:00:00,25.8,44127.6775,5077.80825
2015-01-26 05:00:00,27.1,47583.5025,5492.4605
2015-01-26 06:00:00,41.94,55820605.0,5981565.0
2015-01-26 07:00:00,55.16,63354.5375,6491.4725
2015-01-26 08:00:00,53.22,66249.3325,7167.75775
2015-01-26 09:00:00,47.28,66863.7375,8323.7065
2015-01-26 10:00:00,45.28,68027.5075,9747.29475
2015-01-26 11:00:00,47.43,68694.2675,10976.0765
2015-01-26 12:00:00,46.22,68450.6675,11857.84825
2015-01-26 13:00:00,46.0,65735.3725,12136.62475
2015-01-26 14:00:00,42.47,64909.7275,12019769.0
2015-01-26 15:00:00,42.44,66824.35,12077.06775
2015-01-26 16:00:00,39.76,65996.8725,12256.73475
2015-01-26 17:00:00,44.92,68330.8475,12602867.0
2015-01-26 18:00:00,44.03,68922.9075,13128.01425
2015-01-26 19:00:00,36.98,67205.5525,13312.00725
2015-01-26 20:00:00,30.34,63273735.0,13319.28
2015-01-26 21:00:00,28.49,60104.1825,13404.1475
2015-01-26 22:00:00,27.15,56060215.0,13323.9775
2015-01-26 23:00:00,24.05,51671.5025,13460.1325
2015-01-27 00:00:00,20.36,49961.3425,14100.56575
2015-01-27 01:00:00,16.31,47949.84,14674.6865
2015-01-27 02:00:00,16.95,46797.4275,14737.8965
2015-01-27 03:00:00,16.34,46974.8525,14768.07875
2015-01-27 04:00:00,19.92,48262035.0,14804484.0
2015-01-27 05:00:00,22.92,51482.7675,14657.40925
2015-01-27 06:00:00,27.57,59199.9125,14426.11025
2015-01-27 07:00:00,34.27,66129.3325,14030.74625
2015-01-27 08:00:00,35.92,68880.9775,13640.85975
2015-01-27 09:00:00,36.97,68673.6,13722.3935
2015-01-27 10:00:00,36.94,69082115.0,14242757.0
2015-01-27 11:00:00,38.33,70582.19,14855.03825
2015-01-27 12:00:00,37.93,69865.2075,14803.62825
2015-01-27 13:00:00,38.19,69012.19,13963.5455
2015-01-27 14:00:00,39.14,65294475.0,12504.38275
2015-01-27 15:00:00,40.96,67397.7125,10872021.0
2015-01-27 16:00:00,38.93,67296.8825,9275.4945
2015-01-27 17:00:00,50.65,69719.3075,8243.9995
2015-01-27 18:00:00,46.31,70609235.0,7613.65425
2015-01-27 19:00:00,42.26,68616945.0,7179.14425
2015-01-27 20:00:00,40.0,64386.59,6907.52
2015-01-27 21:00:00,35.23,61079.6025,6724.7225
2015-01-27 22:00:00,30.28,54991.94,6558485.0
2015-01-27 23:00:00,27.8,50836.5775,6502.27
2015-01-28 00:00:00,26.97,51665.2175,6070.2895
2015-01-28 01:00:00,26.59,49539.02,6458.1475
2015-01-28 02:00:00,25.93,48588725.0,6925.16375
2015-01-28 03:00:00,25.27,49100.8975,7531.2865
2015-01-28 04:00:00,25.75,50392.1625,8350.311249999999
2015-01-28 05:00:00,25.94,53221.8575,9274.31375
2015-01-28 06:00:00,34.25,60418.9075,10588.6275
2015-01-28 07:00:00,44.31,67045.74,12143.7545
2015-01-28 08:00:00,42.86,69588.3975,14104.00675
2015-01-28 09:00:00,33.96,69775.75,16716.97725
2015-01-28 10:00:00,33.11,70104.1225,19608.55325
2015-01-28 11:00:00,29.72,71483115.0,22397.1775
2015-01-28 12:00:00,27.85,70686005.0,24790.59775
2015-01-28 13:00:00,27.63,68375.44,26425.8515
2015-01-28 14:00:00,27.03,66368.9125,27037.55775
2015-01-28 15:00:00,26.59,67523.42,27038.54775
2015-01-28 16:00:00,27.0,67354.7225,26915.69775
2015-01-28 17:00:00,29.95,69452795.0,27130.21025
2015-01-28 18:00:00,28.62,70388.8425,27420.72025
2015-01-28 19:00:00,28.01,67353.37,27565336.0
2015-01-28 20:00:00,25.47,64925.8875,27164.4225
2015-01-28 21:00:00,21.69,60701.5175,26689.5475
2015-01-28 22:00:00,16.96,57463.0775,25952.8125
2015-01-28 23:00:00,14.9,53018.47,24844.3175
2015-01-29 00:00:00,9.98,51655095.0,23744182.0
2015-01-29 01:00:00,10.74,49563175.0,23881.5805
2015-01-29 02:00:00,9.21,48482.7125,23577.76175
2015-01-29 03:00:00,9.37,48558.8975,23311.01025
2015-01-29 04:00:00,11.84,49637.8125,23109.3115
2015-01-29 05:00:00,13.37,52592.62,23351.53925
2015-01-29 06:00:00,26.2,59358.61,23614.3415
2015-01-29 07:00:00,30.0,66870665.0,23828.44175
2015-01-29 08:00:00,32.12,69273.83,24382.71175
2015-01-29 09:00:00,28.89,69709.0325,25982895.0
2015-01-29 10:00:00,28.81,70012165.0,27538538.0
2015-01-29 11:00:00,29.81,71192895.0,28259.41475
2015-01-29 12:00:00,28.63,70579245.0,27982091.0
2015-01-29 13:00:00,28.56,69442385.0,26538.16725
2015-01-29 14:00:00,29.18,68425.8175,24016.9995
2015-01-29 15:00:00,33.82,67813775.0,21046.0645
2015-01-29 16:00:00,32.45,67735.4225,18340.69575
2015-01-29 17:00:00,41.35,69769.1575,16582472.0
2015-01-29 18:00:00,39.73,70485.3775,15324.9925
2015-01-29 19:00:00,39.0,68430655.0,14408.7635
2015-01-29 20:00:00,33.41,64259.79,13460925.0
2015-01-29 21:00:00,29.09,61142.05,12433325.0
2015-01-29 22:00:00,28.74,58969175.0,11300.6425
2015-01-29 23:00:00,25.4,54284585.0,10177945.0
2015-01-30 00:00:00,26.6,52813.04,9467.16925
2015-01-30 01:00:00,25.61,51294.2375,8508.55425
2015-01-30 02:00:00,26.42,50183035.0,8031.95375
2015-01-30 03:00:00,24.74,50205725.0,7727.97925
2015-01-30 04:00:00,23.89,51624.64,7517.4995
2015-01-30 05:00:00,26.07,53404145.0,7477336.0
2015-01-30 06:00:00,36.41,60267.4475,7559.78325
2015-01-30 07:00:00,48.76,67618.8175,7722.33025
2015-01-30 08:00:00,49.19,70134.87,8287587.0
2015-01-30 09:00:00,46.35,70311.9475,9618.91775
2015-01-30 10:00:00,49.51,70523.0475,11106.20925
2015-01-30 11:00:00,47.47,71489575.0,12162.22625
2015-01-30 12:00:00,46.0,70641255.0,12590.20525
2015-01-30 13:00:00,44.95,67420175.0,11987.58425
2015-01-30 14:00:00,43.24,66802.89,10414.4155
2015-01-30 15:00:00,43.71,67212285.0,8422.687249999999
2015-01-30 16:00:00,44.0,66839.1125,6801.238249999999
2015-01-30 17:00:00,46.69,68362.1075,6536.1775
2015-01-30 18:00:00,48.26,69095825.0,6877.75175
2015-01-30 19:00:00,43.11,67506.8575,7278.6055
2015-01-30 20:00:00,40.04,63839.41,7328.0825
2015-01-30 21:00:00,30.17,59066.4975,7397.74
2015-01-30 22:00:00,29.5,57040.7175,7306.94
2015-01-30 23:00:00,27.01,55190.5825,7258.7325
2015-01-31 00:00:00,27.92,49379415.0,7813.1725
2015-01-31 01:00:00,26.5,47439.59,6946.21025
2015-01-31 02:00:00,26.4,46035705.0,7044.1655
2015-01-31 03:00:00,25.75,45660.4175,7365.47675
2015-01-31 04:00:00,24.95,46162435.0,7626.7105
2015-01-31 05:00:00,25.13,46237845.0,7883431.0
2015-01-31 06:00:00,24.98,47259335.0,8283.79725
2015-01-31 07:00:00,26.55,50683.0725,8648.017749999999
2015-01-31 08:00:00,28.36,54288.9,9013.9235
2015-01-31 09:00:00,29.51,57503.95,10323.3825
2015-01-31 10:00:00,29.91,58875035.0,12207613.0
2015-01-31 11:00:00,28.79,59572.4025,13758.7205
2015-01-31 12:00:00,28.41,58855115.0,14278.52725
2015-01-31 13:00:00,28.23,57133.0775,13624.80525
2015-01-31 14:00:00,28.19,55640.2025,11809.4785
2015-01-31 15:00:00,29.17,53249.6825,9816.18975
2015-01-31 16:00:00,32.12,54764885.0,8202.12225
2015-01-31 17:00:00,42.99,56785.41,7757.133000000001
2015-01-31 18:00:00,44.31,59081.92,7840.8155
2015-01-31 19:00:00,42.15,55505.0975,7760776.0
2015-01-31 20:00:00,32.83,51939795.0,7749.66
2015-01-31 21:00:00,28.34,51917.4725,7753995.0
2015-01-31 22:00:00,28.5,51200.0175,7674365.0
2015-01-31 23:00:00,25.56,48412685.0,7586.5175
2015-02-01 00:00:00,27.04,46054.56,6327.4155
2015-02-01 01:00:00,26.32,42753.7425,5660.3565
2015-02-01 02:00:00,25.98,41614.1125,5423639.0
2015-02-01 03:00:00,25.63,41272.9,5160.21475
2015-02-01 04:00:00,25.78,41450385.0,5005.57975
2015-02-01 05:00:00,25.99,41544665.0,4963241.0
2015-02-01 06:00:00,24.26,40961.5725,4830.8825
2015-02-01 07:00:00,26.48,43017.5,4725905.0
2015-02-01 08:00:00,27.84,46168.42,4936.42975
2015-02-01 09:00:00,29.09,49531.02,5928.4005
2015-02-01 10:00:00,34.15,51914.82,7435.7065
2015-02-01 11:00:00,37.74,54162.89,8699.16275
2015-02-01 12:00:00,34.95,53678.7875,9446.80375
2015-02-01 13:00:00,28.24,51595.74,9414.80375
2015-02-01 14:00:00,28.21,50005.7125,8827.9265
2015-02-01 15:00:00,28.47,49318835.0,8223.45625
2015-02-01 16:00:00,29.89,50212.7,7990.06125
2015-02-01 17:00:00,36.85,54126.4525,8574.45875
2015-02-01 18:00:00,36.55,55051.5625,9333.07825
2015-02-01 19:00:00,29.99,55956005.0,9990.96275
2015-02-01 20:00:00,28.59,53447.96,10296.0775
2015-02-01 21:00:00,28.36,51989.2275,10499.14
2015-02-01 22:00:00,28.18,52110.3075,10705.9125
2015-02-01 23:00:00,26.92,49465.9125,10911125.0
2015-02-02 00:00:00,27.23,45012.03,9456.65875
2015-02-02 01:00:00,26.38,43805.57,8915.4935
2015-02-02 02:00:00,26.19,42973.0975,9098.30025
2015-02-02 03:00:00,26.21,43024415.0,9279.26975
2015-02-02 04:00:00,26.24,44583675.0,9266.66125
2015-02-02 05:00:00,27.47,48403.8875,9389.5895
2015-02-02 06:00:00,37.85,56865.3775,9555093.0
2015-02-02 07:00:00,53.35,63892.8775,9497402.0
2015-02-02 08:00:00,53.13,66804.94,9448896.0
2015-02-02 09:00:00,54.92,67466.3475,10522526.0
2015-02-02 10:00:00,51.35,68383.9675,12106.10025
2015-02-02 11:00:00,50.96,69195.4025,13611197.0
2015-02-02 12:00:00,45.0,68989.4675,14557.5465
2015-02-02 13:00:00,44.04,67588.8225,14438.973999999998
2015-02-02 14:00:00,44.98,66657.1425,13266568.0
2015-02-02 15:00:00,45.74,67400.48,11360.693
2015-02-02 16:00:00,47.99,66519.8175,9540.5495
2015-02-02 17:00:00,58.95,68581.89,8668.54175
2015-02-02 18:00:00,54.92,69599.8375,8464.56775
2015-02-02 19:00:00,51.45,68158205.0,8352.93525
2015-02-02 20:00:00,45.0,64074.6,8028.1425
2015-02-02 21:00:00,43.05,60779.72,7529395.0
2015-02-02 22:00:00,40.0,57104.2,7069855.0
2015-02-02 23:00:00,34.68,52262.5125,6646.2375
2015-02-03 00:00:00,29.46,50913455.0,6298.6915
2015-02-03 01:00:00,28.84,48725.4875,6481.7585
2015-02-03 02:00:00,28.05,47514.1025,6411.37875
2015-02-03 03:00:00,28.08,47583.6575,6324.42175
2015-02-03 04:00:00,28.21,48727135.0,6074.7775
2015-02-03 05:00:00,30.08,51493.59,5689.33875
2015-02-03 06:00:00,40.0,58339375.0,5332.2345
2015-02-03 07:00:00,60.43,65382.9725,4974.25925
2015-02-03 08:00:00,60.08,67817.72,5129.19275
2015-02-03 09:00:00,58.79,68202.47,6497.59825
2015-02-03 10:00:00,55.77,68999.4875,8131.974749999999
2015-02-03 11:00:00,53.37,69899.0975,9272122.0
2015-02-03 12:00:00,46.2,69382.6925,9790.68675
2015-02-03 13:00:00,48.76,68345935.0,9406.6415
2015-02-03 14:00:00,47.85,66800935.0,8114.90775
2015-02-03 15:00:00,51.7,66840.3925,6249.98175
2015-02-03 16:00:00,51.54,66019.7425,4416.005499999999
2015-02-03 17:00:00,60.07,67979.08,3466.42075
2015-02-03 18:00:00,65.52,69285325.0,3168.0475
2015-02-03 19:00:00,52.89,68155.0825,2973.27875
2015-02-03 20:00:00,47.99,64356.6725,2772.4225
2015-02-03 21:00:00,44.25,60883445.0,2563.61
2015-02-03 22:00:00,43.93,56176.61,2361.7425
2015-02-03 23:00:00,30.87,52794.1525,2181.3725
2015-02-04 00:00:00,34.9,50720.8,1852.66675
2015-02-04 01:00:00,31.14,48433.0225,2175.53475
2015-02-04 02:00:00,30.08,47625.0425,2059.93525
2015-02-04 03:00:00,30.06,47830.22,1975.93875
2015-02-04 04:00:00,30.49,48933225.0,1991106.0
2015-02-04 05:00:00,33.55,51660.9525,1948.7205
2015-02-04 06:00:00,42.64,58381.7475,1816.48775
2015-02-04 07:00:00,50.92,65220455.0,1718.4705
2015-02-04 08:00:00,61.76,67400.7025,2111.68675
2015-02-04 09:00:00,62.59,68178175.0,3806.3245
2015-02-04 10:00:00,61.1,68551595.0,5635.42475
2015-02-04 11:00:00,58.94,69853265.0,7001.278249999999
2015-02-04 12:00:00,54.87,69107.51,7500813.0
2015-02-04 13:00:00,53.53,67852.1625,7098.087
2015-02-04 14:00:00,51.45,65323.7975,5904.29325
2015-02-04 15:00:00,49.88,66421.0325,4214.676
2015-02-04 16:00:00,49.92,65677.0125,2578.64525
2015-02-04 17:00:00,59.37,67644.1325,1900.54925
2015-02-04 18:00:00,75.87,69029.6025,1858536.0
2015-02-04 19:00:00,62.73,67530.89,1745875.0
2015-02-04 20:00:00,49.89,63361.1175,1592.9225
2015-02-04 21:00:00,42.66,59766985.0,1454.4175
2015-02-04 22:00:00,44.04,57738915.0,1343335.0
2015-02-04 23:00:00,36.41,53103.3525,1298.6775
2015-02-05 00:00:00,39.96,51598265.0,1174883.0
2015-02-05 01:00:00,33.29,49397.0275,1511.5675
2015-02-05 02:00:00,32.24,48175.98,1542032.0
2015-02-05 03:00:00,32.44,48073365.0,1632558.0
2015-02-05 04:00:00,32.92,49011.0725,1780.41725
2015-02-05 05:00:00,38.91,51745195.0,1985.37825
2015-02-05 06:00:00,45.96,58707.56,2150.69
2015-02-05 07:00:00,63.79,65421745.0,2240.61275
2015-02-05 08:00:00,62.06,67622.56,2735.3845
2015-02-05 09:00:00,60.28,67949.3975,4471.04125
2015-02-05 10:00:00,52.03,68187.29,6634.19975
2015-02-05 11:00:00,49.96,69868.6225,8341.52525
2015-02-05 12:00:00,50.52,68892.0,9104896.0
2015-02-05 13:00:00,47.44,68045.1425,8939.43325
2015-02-05 14:00:00,44.5,65964735.0,8239.79925
2015-02-05 15:00:00,43.54,66452.6275,7237.4115
2015-02-05 16:00:00,44.04,65769.6975,6292.025000000001
2015-02-05 17:00:00,50.75,67832735.0,6569.37025
2015-02-05 18:00:00,48.13,69143805.0,7275.70125
2015-02-05 19:00:00,44.94,67628.9775,7780.24
2015-02-05 20:00:00,41.89,63652.6825,8173235.0
2015-02-05 21:00:00,37.9,60393.92,8548.16
2015-02-05 22:00:00,30.45,58304.5775,8856.3975
2015-02-05 23:00:00,29.01,53833995.0,9058.73
2015-02-06 00:00:00,28.73,51696835.0,8359.562249999999
2015-02-06 01:00:00,28.14,49819515.0,7650.8615
2015-02-06 02:00:00,27.75,48561.5825,7559.31175
2015-02-06 03:00:00,27.73,48519.1375,7503.66925
2015-02-06 04:00:00,28.23,49474.3,7381.78775
2015-02-06 05:00:00,29.05,52238.6925,7242.18925
2015-02-06 06:00:00,36.0,58953.8875,7110263.0
2015-02-06 07:00:00,52.92,65694.0525,6882.616749999999
2015-02-06 08:00:00,46.9,67935.15,7183.28675
2015-02-06 09:00:00,45.94,68096.87,8911.23925
2015-02-06 10:00:00,45.93,68575.2425,11129.39975
2015-02-06 11:00:00,42.93,69189.1075,13018.74375
2015-02-06 12:00:00,39.65,68155.9225,13997524.0
2015-02-06 13:00:00,37.1,65707.34,13793.8315
2015-02-06 14:00:00,35.54,64676285.0,12170.63625
2015-02-06 15:00:00,38.57,64365945.0,9460.63325
2015-02-06 16:00:00,42.95,63996.8225,6523.82275
2015-02-06 17:00:00,50.19,66838.7625,5156444.0
2015-02-06 18:00:00,54.95,67929665.0,5049.837500000001
2015-02-06 19:00:00,50.24,66477.6025,4929.6895
2015-02-06 20:00:00,45.0,62388785.0,4763.0175
2015-02-06 21:00:00,40.33,58168.43,4668.45
2015-02-06 22:00:00,39.37,55845.9175,4629.8175
2015-02-06 23:00:00,29.01,53245.0375,4737725.0
2015-02-07 00:00:00,28.46,49922405.0,4608.5425
2015-02-07 01:00:00,28.0,48685.1425,4876.50675
2015-02-07 02:00:00,27.29,47059.8825,5053.19325
2015-02-07 03:00:00,26.28,46539.47,5317.49325
2015-02-07 04:00:00,26.08,45681.8125,5728.13375
2015-02-07 05:00:00,25.91,45286.8775,6186.20275
2015-02-07 06:00:00,25.53,46065.4025,6703.4725
2015-02-07 07:00:00,27.79,49156.5375,7304.097000000001
2015-02-07 08:00:00,32.03,52693.3375,8753735.0
2015-02-07 09:00:00,42.1,55629.0575,11446.2685
2015-02-07 10:00:00,37.96,57411.1075,14461.17875
2015-02-07 11:00:00,33.75,57845965.0,16923.7435
2015-02-07 12:00:00,29.99,57176.4,18335.63125
2015-02-07 13:00:00,26.56,55039305.0,18953.24425
2015-02-07 14:00:00,25.36,53220.5175,19008.1715
2015-02-07 15:00:00,24.76,50232.05,18440.34225
2015-02-07 16:00:00,25.16,51345.15,17621.15825
2015-02-07 17:00:00,29.15,54552.1225,17859.6815
2015-02-07 18:00:00,35.81,57329825.0,18979.28775
2015-02-07 19:00:00,26.83,54850.3825,20074.8705
2015-02-07 20:00:00,22.31,51285.1175,20994.24
2015-02-07 21:00:00,15.01,50582.96,21743.24
2015-02-07 22:00:00,14.25,50341.8425,22340.5225
2015-02-07 23:00:00,9.56,48332365.0,22876.6375
2015-02-08 00:00:00,-5.0,46967.0075,23244.51075
2015-02-08 01:00:00,-1.12,43634.9,23252.19325
2015-02-08 02:00:00,-4.78,43167.98,23026.04775
2015-02-08 03:00:00,-2.4,42603.7825,22372884.0
2015-02-08 04:00:00,-7.32,42334.0075,21272.9195
2015-02-08 05:00:00,-0.9,41717325.0,20115.3225
2015-02-08 06:00:00,-9.95,40738.1675,18908748.0
2015-02-08 07:00:00,-8.51,42714.2125,17852298.0
2015-02-08 08:00:00,4.86,45642.9875,17654.1095
2015-02-08 09:00:00,11.6,48916.4075,19215.73525
2015-02-08 10:00:00,15.01,51843.7525,21074.44175
2015-02-08 11:00:00,15.05,53943.0275,22533.28675
2015-02-08 12:00:00,12.21,52973355.0,22976.07475
2015-02-08 13:00:00,10.6,51560.2475,21978626.0
2015-02-08 14:00:00,15.1,50131.4725,18975.62775
2015-02-08 15:00:00,19.94,49440175.0,15135.43225
2015-02-08 16:00:00,26.66,50189815.0,11725.29
2015-02-08 17:00:00,33.41,53626.3225,10263.15475
2015-02-08 18:00:00,39.55,54774.95,10498.17
2015-02-08 19:00:00,36.35,55879755.0,11016.66
2015-02-08 20:00:00,28.12,52938.29,11605.3675
2015-02-08 21:00:00,26.93,51283.66,12315195.0
2015-02-08 22:00:00,26.35,51639.3275,13115.2575
2015-02-08 23:00:00,16.84,49554925.0,13879.41
2015-02-09 00:00:00,16.42,44906.2875,14619.96425
2015-02-09 01:00:00,14.95,43803.5975,15331.74
2015-02-09 02:00:00,11.5,42946.2075,16130.38
2015-02-09 03:00:00,13.86,42782.6175,16821.2635
2015-02-09 04:00:00,9.81,44182.46,17411.2855
2015-02-09 05:00:00,9.88,47402.3925,17848.79375
2015-02-09 06:00:00,22.28,54271425.0,18112.43675
2015-02-09 07:00:00,29.17,60444.44,18229.19975
2015-02-09 08:00:00,29.96,63261.5175,18359.815
2015-02-09 09:00:00,30.0,64488.9925,18785499.0
2015-02-09 10:00:00,30.0,65728.4175,19342.11975
